CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to
5,5201193100019,Melissa Σπαγγέτι No.6 500g,0.67,1.34,6201301.png,1,Μακαρόνια Νο 6,Kg,,lidl,01-01-2025,07-01-2025
6,2000092000000,Σπάλα χοιρινή το κιλό,4.59,4.59,6200327.jpg,1,Νωπό Χοιρινό,Kg,,lidl,01-01-2025,07-01-2025
7,20992842,Φτερούγες κοτόπουλου Ελλάδας 800g,2.19,2.74,7623.jpg,1,Νωπό Κοτόπουλο Ολόκληρο,Kg,,lidl,01-01-2025,07-01-2025
8,20653491,Αγροικία Στήθος γαλοπούλας φιλέτο σε φέτες καπνιστό 300g,2.29,7.63,6201720.png,1,Γαλοπούλα,Kg,,lidl,01-01-2025,07-01-2025
9,2000082000000,Ocean Sea Μπακαλιάρος  ολόκληρος χωρίς κεφάλι το κιλό,4.15,4.15,6200448.jpg,1,Ψάρια Κατεψυγμένα,Kg,,lidl,01-01-2025,07-01-2025
10,4056489125624,ΓΑΛΠΟ Φρέσκο γάλα 3.5% πλήρες 1l,0.99,0.99,1300.jpg,1,Γάλα Φρέσκο Πλήρες,lt,,lidl,01-01-2025,07-01-2025
10,5201083010367,Μεβγάλ Φρέσκο γάλα πασ. 3.5% 1l,1.12,1.12,6210278.jpg,1,Γάλα Φρέσκο Πλήρες,lt,,lidl,01-01-2025,07-01-2025
10,5201037508896,Δέλτα Καθημερινά Φρέσκο Γάλα Πλήρες 1l,1.68,1.68,6209825.jpg,1,Γάλα Φρέσκο Πλήρες,lt,,lidl,01-01-2025,07-01-2025
11,4056489125617,ΓΑΛΠΟ Φρέσκο γάλα 1.5% ελαφρύ 1l,0.99,0.99,1301.jpg,1,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,lidl,01-01-2025,07-01-2025
11,5201037508902,Δέλτα Καθημερινά Φρέσκο Γάλα 1.5% ελαφρύ 1l,1.68,1.68,6209826.jpg,1,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,lidl,01-01-2025,07-01-2025
12,20047627,Milbona Συμπυκνωμένο γάλα λιπ. 4% 410g,0.82,2.00,2009.png,1,Γάλα Εβαπορέ,lt,,lidl,01-01-2025,07-01-2025
12,8716200607902,ΝΟΥΝΟΥ Ελαφρύ  συμπυκνωμένο γάλα 170g,0.62,3.65,6211354.png,1,Γάλα Εβαπορέ,lt,,lidl,01-01-2025,07-01-2025
13,4056489464570,Γάλπο Γιαούρτι Αγελάδος 3.9% 3x200,1.29,2.15,6208481.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,lidl,01-01-2025,07-01-2025
13,5202234160696,Κρι Κρι Στραγγ.γιαούρτι 2+1 δώ. SK5 3x200,2.54,4.23,6204510_1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,lidl,01-01-2025,07-01-2025
14,4056489055976,ΓΑΛΠΟ Γιαούρτι Αγελάδος 2% 3x200g,1.29,2.15,6203390.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,lidl,01-01-2025,07-01-2025
15,4056489907770,Φέτα Π.Ο.Π. Tυροκομείο 1000g,9.29,9.29,6211647.png,1,Τυρί Φέτα,kg,,lidl,01-01-2025,07-01-2025
16,4056489126829,*Τυρί γκούντα σε φέτες 48% 750g,5.09,6.79,147287.jpg,1,Τυρί Γκούντα,kg,,lidl,01-01-2025,07-01-2025
17,5201953991536,Τυρί Γκούντα ελαφρύ σε φέτες 30% 200g,1.69,8.45,6210626.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,lidl,01-01-2025,07-01-2025
18,20993054,Baresa Ελαφρά συμπυκνωμένος χυμός τομάτας 500g,0.48,0.96,6204568.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,lidl,01-01-2025,07-01-2025
18,5201106271270,Pummaro Πασάτα 500g,0.68,1.36,6209477.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,lidl,01-01-2025,07-01-2025
19,4056489703327,ΝΩΜΑ Φρέσκα αυγά M 12 τεμ.,2.39,0.20,6210380.png,1,Αυγά,τμχ,,lidl,01-01-2025,07-01-2025
20,4056489261667,Vita D'or Μαργαρίνη φυτική 72% λιπαρά 250g,0.89,3.56,5502503.jpg,1,Μαργαρίνες,kg,,lidl,01-01-2025,07-01-2025
21,5203432285020,Eleon Εξαιρετικό Παρθένο Ελαιόλαδο 1lt,9.29,9.29,6210791.jpg,1,Παρθένο Ελαιόλαδο,lt,,lidl,01-01-2025,07-01-2025
22,4056489178194,Vita D'or Ηλιέλαιο 1l,1.69,1.69,7204719.png,1,Ηλιέλαιο,lt,,lidl,01-01-2025,07-01-2025
23,20776350,Vegeterra Στρογγ. ψιλά φασολάκια κατεψυγμένα 1kg,1.79,1.79,6202386.jpg,1,Λαχανικά Κατεψυγμένα,kg,,lidl,01-01-2025,07-01-2025
23,5206783000113,Sodeia στρογγυλά φασολάκια κατεψυγμένα 1kg,1.88,1.88,6210783.jpg,1,Λαχανικά Κατεψυγμένα,kg,,lidl,01-01-2025,07-01-2025
23,20348281,Vegeterra Αρακάς κατεψυγμένος 1kg,1.95,1.95,1153.jpg,1,Λαχανικά Κατεψυγμένα,kg,,lidl,01-01-2025,07-01-2025
23,5206783160114,Sodeia Αρακάς κατεψυγμένος 1kg,2.05,2.05,6210785.jpg,1,Λαχανικά Κατεψυγμένα,kg,,lidl,01-01-2025,07-01-2025
24,4056489233268,Belbake Ζάχαρη ψιλή 1 kg,0.73,0.73,110655.png,1,Λευκή Ζάχαρη,kg,,lidl,01-01-2025,07-01-2025
26,5202353004826,Almiron Growing Up Ροφ.Γαλ. για νήπ. 2+ 1l,1.63,1.63,5079.jpg,1,Γάλα για βρέφη,kg,,lidl,01-01-2025,07-01-2025
27,4056489056324,Bellarom Ελληνικός καφές κλασικός 340g,3.49,10.26,6206014_cy.jpg,1,Ελληνικός Καφές,kg,,lidl,01-01-2025,07-01-2025
28,4056489798408,Bellarom Στιγμιαίος καφές Classic 100g,2.49,24.90,186201.jpg,1,Στιγμιαίος Καφές,kg,,lidl,01-01-2025,07-01-2025
29,4056489600718,Bellarom Καφές φίλτρου Strong 250g,2.65,10.60,178758.png,1,Γαλλικός Καφές,kg,,lidl,01-01-2025,07-01-2025
30,5201434000214,Ζωγράφος Φρουκτόζη 400g,2.20,5.50,6210814.jpg,1,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,lidl,01-01-2025,07-01-2025
32,4304493206939,Επιλογής Φακές ψιλές 1kg,1.85,1.85,2535.jpg,1,Φακές,kg,,lidl,01-01-2025,07-01-2025
32,5201399011201,*3αλφα Όσπρια Φασόλια/Φακές 500g,1.79,3.58,6212272_1.jpg,1,Φακές,kg,,lidl,01-01-2025,07-01-2025
33,20616045,Eviva Χυμός πορτοκάλι 100% 1l,1.25,1.25,3358.jpg,1,Χυμός Πορτοκάλι,lt,,lidl,01-01-2025,07-01-2025
35,4056489917519,Υγρό απορρ.ρούχων 60 πλύσεις Unive.,5.29,0.09,196175.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,lidl,01-01-2025,07-01-2025
36,4056489541189,W5 Χλωροκαθαριστικό 2l,0.83,0.42,6205262.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,lidl,01-01-2025,07-01-2025
37,4056489124733,W5 Υγρό πιάτων 500ml,0.95,1.90,6205276.jpg,1,Απορρυπαντικά Πιάτων,lt,,lidl,01-01-2025,07-01-2025
38,20316310,Floralys Χαρτί κουζίνας 2πλα φύλλα 800g,2.49,3.11,4390.jpg,1,Χαρτί Κουζίνας,kg,,lidl,01-01-2025,07-01-2025
39,4056489498063,*Οδοντόκρεμα SK6,0.89,7.12,4112_1.jpg,1,Οδοντόκρεμα,kg,,lidl,01-01-2025,07-01-2025
40,20316334,Floralys Χαρτί υγείας 2πλα φύλλα 12 τεμ.,2.75,0.23,4338.jpg,1,Χαρτί Υγείας,τμχ,,lidl,01-01-2025,07-01-2025
41,4052917587668,Siempre ultra Σερβιέτες Aloe Vera 28 τεμ.,1.99,0.07,4363_1.jpg,1,Σερβιέτες ή Ταμπόν,τμχ,,lidl,01-01-2025,07-01-2025
42,20003166,Crownfield Νιφάδες βρώμης 500g,0.95,1.9,6708527.jpg,1,Προϊόντα Βρώμης,kg,,lidl,01-01-2025,07-01-2025
43,4056489125167,Cien Σαμπουάν 700ml,2.29,3.27,6206465.jpg,1,Σαμπουάν,lt,,lidl,01-01-2025,07-01-2025
44,4056489057338,Cien Σαπούνι Μασσαλίας 4x125g,1.29,2.58,6206385.png,1,Σαπούνι Στερεό,kg,,lidl,01-01-2025,07-01-2025
45,4056489056942,Siempre Πάνες ακράτειας Μ No.2 14 τεμ.,6.79,0.49,6206112.jpg,1,Πάνες Ακράτειας,τμχ,,lidl,01-01-2025,07-01-2025
46,4056489352761,Lupilu Πάνες Mini 42 τεμ.,4.99,0.12,138082.jpg,1,Πάνες για Μωρά,τμχ,,lidl,01-01-2025,07-01-2025
47,40879901,Lupilu Μωρομάντηλα 80 τεμ.,1.09,0.01,133399_a.jpg,1,Μωρομάντηλα,τμχ,,lidl,01-01-2025,07-01-2025
48,20207045,Lupilu Σαμπουάν για βρέφη 750ml,1.99,2.65,6205516.jpg,1,Σαμπουάν για Μωρά,lt,,lidl,01-01-2025,07-01-2025
49,4335619134799,Πλήρης ζωοτροφή για σκύλους με βοδι,1.59,1.27,220155.jpg,1,Τροφή για Σκύλους,kg,,lidl,01-01-2025,07-01-2025
50,4335619134836,*Πλήρης τροφή για γάτες SK1,0.62,1.49,5502158.jpg,1,Τροφή για γάτες,kg,,lidl,01-01-2025,07-01-2025
51,4056489602392,Χρυσός Μύλος Αλεύρι γ. όλες τις χρήσεις τύπου 70% 1kg,0.69,0.69,6400.jpg,1,Αλεύρι,kg,,lidl,01-01-2025,07-01-2025
51,5203064042404,Aλλατ. Αλεύρι για όλες τις χρήσεις 2+1δώρο 3x1kg,2.60,0.87,6201077.jpg,1,Αλεύρι,kg,,lidl,01-01-2025,07-01-2025
53,20483296,Αγροικία Παριζάκι γίγας 1000g,3.19,3.19,8163.jpg,1,Πάριζα,kg,,lidl,01-01-2025,07-01-2025
54,4056489108160,Milbona Γάλα UHT ομογενοποι. 3.5% 1l,1.04,1.04,19281.jpg,1,Γάλα υψηλής παστερίωσης πλήρες,kg,,lidl,01-01-2025,07-01-2025
55,4056489108122,Milbona Γάλα UHT ημιαποβ.ομογεν. 1.5% 1l,0.95,0.95,19280.jpg,1,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,lidl,01-01-2025,07-01-2025
56,4056489772545,Λευκό Τυρί Tυροκομείο 1000g,5.39,5.39,6210879.png,1,Λευκό τυρί,kg,,lidl,01-01-2025,07-01-2025
57,20026233,Φασόλια μέτρια Great Northern 1kg,1.95,1.95,2546.jpg,1,Φασόλια,kg,,lidl,01-01-2025,07-01-2025
58,4056489541943,Ρεβύθια χονδρά 1kg,2.79,2.79,2536.jpg,1,Ρεβύθια,kg,,lidl,01-01-2025,07-01-2025
52,0419242,ΚΙΜΑΣ ΒΟΕΙΟΥ ΜΟΣΧΟΥ ΓΕΡΜΑΝΙΑΣ ΚΡΕΟΠΩΛΕΙΟΥ,8.49,8.49,0419242_1.jpg,0,Μοσχάρι,kg,xmas,masoutis,01-01-2025,07-01-2025
52,2306629,ΚΙΜΑΣ ΒΟΕΙΟΥ ΜΟΣΧΟΥ ΓΑΛΛΙΑΣ ΚΡΕΟΠΩΛΕΙΟΥ,8.49,8.49,2306629_1.jpg,0,Μοσχάρι,kg,xmas,masoutis,01-01-2025,07-01-2025
1,3958956,ΡΥΖΙ ΚΑΡΟΛΙΝΑ ΑΔΕΝΔΡΟΥ ΜΑΣΟΥΤΗ 2Κ,3.16,1.58,3958956_1.jpg,1,Ρύζι,Kg,,masoutis,01-01-2025,07-01-2025
1,3958972,ΡΥΖΙ ΜΠΟΝΕΤ ΧΑΛΑΣΤΡΑΣ ΜΑΣΟΥΤΗ 2Κ,2.98,1.49,3958972_1.jpg,1,Ρύζι,Kg,,masoutis,01-01-2025,07-01-2025
1,3324753,ΡΥΖΙ ΓΛΑΣΣΕ SPECIAL ΩΜΕΓΑ 500ΓΡ,1.75,3.50,3324753_1.jpg,0,Ρύζι,Kg,,masoutis,01-01-2025,07-01-2025
2,0752618,ΤΟΣΤ ΜΙΝΙ MR GRAND MAITRE 340ΓΡ,0.77,2.26,0752618_1.jpg,1,Ψωμί για Tοστ,Kg,,masoutis,01-01-2025,07-01-2025
2,2048411,ΚΡΙΣ ΚΡΙΣ ΣΤΑΡΕΝΙΟ 700ΓΡ,1.38,1.97,2048411_1.jpg,0,Ψωμί για Tοστ,Kg,,masoutis,01-01-2025,07-01-2025
2,4040846,ΤΟΣΤ ΜΙΝΙ ΣΙΚΑΛΗΣ ΜΑΣΟΥΤΗΣ 340ΓΡ,0.77,2.26,4040846_1.jpg,1,Ψωμί για Tοστ,Kg,,masoutis,01-01-2025,07-01-2025
3,3940954,ΨΩΜΙ ΒΟΣΙΝΑΚΗ ΦΟΥΡΝΙΣΜΑΤΑ ΣΤΑΡΕΝΙΟ 500ΓΡ,1.58,3.16,3940954_1.jpg,0,Ψωμί Φραντζόλα,Kg,,masoutis,01-01-2025,07-01-2025
4,2487080,ΦΡΥΓΑΝΙΕΣ MR GRAND ΣΤΑΡΙΟΥ 4Χ125ΓΡ,1.39,2.78,2487080_1.jpg,1,Φρυγανιές,Kg,,masoutis,01-01-2025,07-01-2025
4,1190537,ΦΡΥΓΑΝΙΕΣ ΣΤΑΡΕΝ ΠΑΠΑΔΟΠΟΥΛΟΥ 255ΓΡ,1.22,4.78,1190537_1.jpg,0,Φρυγανιές,Kg,,masoutis,01-01-2025,07-01-2025
5,3328655,ΜΑΚΒΕΛ ΣΠΑΓΓΕΤΙ Ν6 500ΓΡ,0.67,1.34,3328655_1.jpg,0,Μακαρόνια Νο 6,Kg,,masoutis,01-01-2025,07-01-2025
5,1825504,ΜΑΚΑΡΟΝΙΑ ΣΠΑΓΓΕΤΙ MR GRAND Ν6 500ΓΡ,0.62,1.24,1825504_1.jpg,1,Μακαρόνια Νο 6,Kg,,masoutis,01-01-2025,07-01-2025
6,0343020,ΣΠΑΛΑ ΧΟΙΡΙΝΗ Μ/Ο ΕΛΛΗΝΙΚΗ ΚΡΕΟΠΩΛΕΙΟΥ,4.65,4.65,0343020_1.jpg,0,Νωπό Χοιρινό,Kg,,masoutis,01-01-2025,07-01-2025
7,1641844,ΚΟΤΟΠΟΥΛΟ ΕΛΛΗΝΙΚΟ ΠΙΝΔΟΣ 65-70% ΝΩΠΟ ΧΥΜΑ,3.25,3.25,1641844_1.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,masoutis,01-01-2025,07-01-2025
8,3292406,ΦΙΛΕΤΟ ΓΑΛΟΠΟΥΛΑΣ ΚΑΠΝΙΣΤΟ ΛΑΚΩΝΙΚΗ ΧΥΜΑ,9.77,9.77,3292406_1.jpg,0,Γαλοπούλα,Kg,,masoutis,01-01-2025,07-01-2025
8,3292414,ΦΙΛΕΤΟ ΓΑΛΟΠΟΥΛΑΣ ΒΡΑΣΤΟ ΛΑΚΩΝΙΚΗ ΧΥΜΑ,9.77,9.77,3292414_1.jpg,0,Γαλοπούλα,Kg,,masoutis,01-01-2025,07-01-2025
8,2405918,ΦΙΛΕΤΟ ΓΑΛΟΠΟΥΛΑ ΒΡΑΣΤΗ MR GRAND ΧΥΜΑ,7.99,7.99,2405918_1.jpg,1,Γαλοπούλα,Kg,,masoutis,01-01-2025,07-01-2025
8,2405900,ΦΙΛΕΤΟ ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ MR GRAND ΧΥΜΑ,7.99,7.99,2405900_1.jpg,1,Γαλοπούλα,Kg,,masoutis,01-01-2025,07-01-2025
9,2732204,ΠΑΝΓΚΑΣΙΟΥΣ ΦΙΛΕΤΟ MR GRAND 850ΓΡ,5.99,7.05,2732204_1.jpg,1,Ψάρια Κατεψυγμένα,Kg,,masoutis,01-01-2025,07-01-2025
10,0014084,ΓΑΛΑ ΜΕΒΓΑΛ ΠΑΣΤΕΡ 3.5% ΛΕΥΚΟ 1ΛΙΤ ΧΑΡΤ,1.12,1.12,0014084_1.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,masoutis,01-01-2025,07-01-2025
10,0597997,ΓΑΛΑ ΛΕΥΚΟ ΣΕΡΓΑΛ 3.5% 1ΛΙΤ,1.12,1.12,0597997_1.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,masoutis,01-01-2025,07-01-2025
11,0014100,ΓΑΛΑ ΜΕΒΓΑΛ ΕΛΑΦΡΥ 1.5% 1Λ ΧΑΡΤΙΝΟ,1.12,1.12,0014100_1.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,masoutis,01-01-2025,07-01-2025
11,0759001,ΓΑΛΑ ΛΕΥΚΟ ΣΕΡΓΑΛ 1.5% 1ΛΙΤ,1.12,1.12,0759001_1.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,masoutis,01-01-2025,07-01-2025
12,0013862,ΓΑΛΑ ΕΒΑΠΟΡΕ ΝΟΥΝΟΥ 170ΓΡ,0.69,4.06,0013862_1.jpg,0,Γάλα Εβαπορέ,lt,,masoutis,01-01-2025,07-01-2025
13,3874146,ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΜΑΣΟΥΤΗ 3.9%ΛΙΠ 2X200ΓΡ,0.99,2.48,3874146_1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,masoutis,01-01-2025,07-01-2025
14,3874161,ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΜΑΣΟΥΤΗ ΕΛΑΦΡΥ 2%ΛΙΠ 2X200ΓΡ,0.99,2.48,3874161_1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,masoutis,01-01-2025,07-01-2025
15,2253581,ΦΕΤΑ ΠΟΠ ΜΑΣΟΥΤΗ ΤΑΠΕΡ 900ΓΡ,9.34,10.38,2253581_1.jpg,1,Τυρί Φέτα,kg,,masoutis,01-01-2025,07-01-2025
15,4054490,ΦΕΤΑ ΠΟΠ ΘΕΣΣΑΛΙΑΣ ΜΑΣΟΥΤΗΣ ΧΥΜΑ,8.99,8.99,4054490_1.jpg,1,Τυρί Φέτα,kg,,masoutis,01-01-2025,07-01-2025
15,2210136,ΦΕΤΑ ΠΟΠ ΚΑΣΤΟΡΙΑΣ ΔΟΧΕΙΟ ΧΥΜΑ EUROFOOD,10.54,10.54,2210136_1.jpg,0,Τυρί Φέτα,kg,,masoutis,01-01-2025,07-01-2025
16,2472645,GOUDA ΦΕΤΕΣ MR GRAND 200ΓΡ,1.75,8.75,2472645_1.jpg,1,Τυρί Γκούντα,kg,,masoutis,01-01-2025,07-01-2025
16,1942200,ΓΚΟΥΝΤΑ ROYAL ΦΡΑΝΤΖΟΛΑ ΧΥΜΑ,7.40,7.40,1942200_1.jpg,0,Τυρί Γκούντα,kg,,masoutis,01-01-2025,07-01-2025
17,3699915,ΤΥΡΙ ΜΑΣΟΥΤΗ LIGHT ΧΥΜΑ,8.79,8.79,3699915_1.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,masoutis,01-01-2025,07-01-2025
17,3733755,ΤΥΡΙ ΜΑΣΟΥΤΗ LIGHT ΦΕΤΕΣ 200ΓΡ,2.14,10.70,3733755_1.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,masoutis,01-01-2025,07-01-2025
17,4009163,ΗΜΙΣΚΛΗΡΟ ΤΥΡΙ ΕΛΑΦΡΥ ΔΟΙΡΑΝΗ ΩΡΙΜΑΝΣΗΣ 4ΜΗΝΩΝ ΧΥΜΑ,10.12,10.12,4009163_1.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,masoutis,01-01-2025,07-01-2025
18,3607454,VALLATA ROSSA ΧΥΜΟΣ ΤΟΜΑΤΑΣ 500ΓΡ,0.79,1.58,3607454_1.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,masoutis,01-01-2025,07-01-2025
18,3647633,ΤΟΜΑΤΟΧΥΜΟΣ ΜΑΣΟΥΤΗ 500ΓΡ,0.59,1.18,3647633_1.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,masoutis,01-01-2025,07-01-2025
18,4030144,PASSATA ΓΚΡΕΚΑ 500ΓΡ,0.62,1.24,4030144_1.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,masoutis,01-01-2025,07-01-2025
19,3315579,ΑΥΓΑ ΦΡΕΣΚΑ ΜΑΣΟΥΤΗ 10T ΜΕΣΑΙΑ 53ΓΡ,2.99,0.30,3315579_1.jpg,1,Αυγά,τμχ,,masoutis,01-01-2025,07-01-2025
19,1095884,ΑΥΓΑ ΧΡΥΣΑ ΦΡΕΣΚ 6ΑΔΑ MEDIUM 53-63ΓΡ ΠΘ,2.34,0.39,1095884_1.jpg,0,Αυγά,τμχ,,masoutis,01-01-2025,07-01-2025
19,3960614,ΑΥΓΑ ΧΡΥΣΑ ΕΛΛΗΝΙΚΑ Α ΚΑΤΗΓΟΡΙΑ 10ΑΔΑ 450ΓΡ ΠΛΑΣΤ ΘΗΚΗ,3.11,0.31,3960614_1.jpg,0,Αυγά,τμχ,,masoutis,01-01-2025,07-01-2025
19,2464907,ΑΥΓΑ ΦΡΕΣΚΑ MR GRAND 10T ΜΕΣΑΙΑ 53,2.99,0.30,2464907_1.jpg,1,Αυγά,τμχ,,masoutis,01-01-2025,07-01-2025
19,3179082,ΑΥΓΑ ΑΧΥΡΩΝΑ 6ΑΔΑ 53ΓΡ+ ΑΥΓΟΔΙΑΤΡΟΦΙΚΗ,2.44,0.41,3179082_1.jpg,0,Αυγά,τμχ,,masoutis,01-01-2025,07-01-2025
19,3913969,ΑΥΓΑ ΦΡΕΣΚΑ ΜΕΣΑΙΑ 10ΑΔΑ 53ΓΡ-63ΓΡ ΑΥΓΟΔΙΑΤΡΟΦΙΚΗ,3.18,0.32,3913969_1.jpg,0,Αυγά,τμχ,,masoutis,01-01-2025,07-01-2025
19,3937844,ΑΥΓΑ ΦΡΕΣΚΑ ΜΑΣΟΥΤΗ ΜΕΓΑΛΑ 10TΧ63ΓΡ,3.07,0.31,3937844_1.jpg,1,Αυγά,τμχ,,masoutis,01-01-2025,07-01-2025
19,3795507,ΑΥΓΑ ΦΡΕΣΚΑ ΑΧΥΡΩΝΑ MR GRAND 12T ΜΕΣΑΙΑ 53ΓΡ,2.98,0.25,3795507_1.jpg,1,Αυγά,τμχ,,masoutis,01-01-2025,07-01-2025
20,3908738,ΜΑΡΓΑΡΙΝΗ ΦΑΣΤ SOFT 220ΓΡ,1.16,5.27,3908738_1.jpg,0,Μαργαρίνες,kg,,masoutis,01-01-2025,07-01-2025
20,1295450,ΜΑΡΓΑΡΙΝΗ MR GRAND 250ΓΡ,0.89,3.56,1295450_1.jpg,1,Μαργαρίνες,kg,,masoutis,01-01-2025,07-01-2025
21,4010088,ΕΛΑΙΟΛΑΔΟ ΕΞΤΡΑ ΠΑΡΘΕΝΟ  ΜΑΣΟΥΤΗΣ ΑΠΟ ΤΟΝ ΤΟΠΟ ΜΑΣ 4L,35.89,8.97,4010088_1.jpg,1,Παρθένο Ελαιόλαδο,lt,,masoutis,01-01-2025,07-01-2025
21,4015186,ΕΛΑΙΟΛΑΔΟ ΕΞΤΡΑ ΠΑΡΘΕΝΟ ΜΑΣΟΥΤΗΣ ΑΠΟ ΤΟΝ ΤΟΠΟ ΜΑΣ 1L,9.39,9.39,4015186_1.jpg,1,Παρθένο Ελαιόλαδο,lt,,masoutis,01-01-2025,07-01-2025
21,4001913,ΕΛΑΙΟΛΑΔΟ ΕΞΑΙΡΕΤΙΚΟ ΠΑΡΘΕΝΟ ΚΟΡΩΝΕΙΚΗ ΠΟΙΚΙΛΙΑ ΜΑΣΟΥΤΗ 1L,9.39,9.39,4001913_1.jpg,1,Παρθένο Ελαιόλαδο,lt,,masoutis,01-01-2025,07-01-2025
22,0566000,ΗΛΙΕΛΑΙΟ MR GRAND 5L,8.99,1.80,0566000_1.jpg,1,Ηλιέλαιο,lt,,masoutis,01-01-2025,07-01-2025
22,4016721,ΗΛΙΕΛΑΙΟ SANOLA ST-0.50Ε 1L,2.08,2.08,4016721_1.jpg,0,Ηλιέλαιο,lt,,masoutis,01-01-2025,07-01-2025
23,0072165,ΑΡΑΚΑΣ ΜΠΑΡΜΠΑ ΣΤΑΘΗ 1Κ,2.50,2.50,0072165_1.jpg,0,Λαχανικά Κατεψυγμένα,kg,,masoutis,01-01-2025,07-01-2025
23,0617142,ΦΑΣΟΛΑΚΙ ΠΛΑΤΥ ΜΠΑΡΜΠΑ ΣΤΑΘΗ 1Κ,2.56,2.56,0617142_1.jpg,0,Λαχανικά Κατεψυγμένα,kg,,masoutis,01-01-2025,07-01-2025
23,1456177,ΑΡΑΚΑΣ MR GRAND 1000ΓΡ,2.39,2.39,1456177_1.jpg,1,Λαχανικά Κατεψυγμένα,kg,,masoutis,01-01-2025,07-01-2025
23,1456243,ΦΑΣΟΛΑΚΙΑ ΠΛΑΤΙΑ MR GRAND 1000ΓΡ,2.39,2.39,1456243_1.jpg,1,Λαχανικά Κατεψυγμένα,kg,,masoutis,01-01-2025,07-01-2025
24,3809860,ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣΤΑΛΛΙΚΗ SUGARTIA 1Κ,0.80,0.80,3809860_1.jpg,0,Λευκή Ζάχαρη,kg,,masoutis,01-01-2025,07-01-2025
24,3907557,ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣΤΑΛΛΙΚΗ SUDZUCKER 1K,0.80,0.80,3907557_1.jpg,0,Λευκή Ζάχαρη,kg,,masoutis,01-01-2025,07-01-2025
25,0015230,ΚΡΕΜΑ ΓΙΩΤΗΣ ΦΑΡΙΝ ΛΑΚΤΕ 300ΓΡ,2.42,8.07,0015230_1.jpg,0,Κρέμες για βρέφη,kg,,masoutis,01-01-2025,07-01-2025
26,3850005,MILUPA APTAMIL N2 400ΓΡ ΜΕΤΑΛΛΙΚΟ ΚΟΥΤΙ,8.45,21.13,3850005_1.jpg,0,Γάλα για βρέφη,kg,,masoutis,01-01-2025,07-01-2025
27,1536325,ΚΑΦΕΣ ΕΛΛΗΝΙΚΟΣ ΠΡΑΣΙΝΟΣ MR GRAND 96ΓΡ,1.29,13.44,1536325_1.jpg,1,Ελληνικός Καφές,kg,,masoutis,01-01-2025,07-01-2025
28,0933523,ΚΑΦΕΣ ΣΤΙΓΜΗΣ MR GRAND 200ΓΡ,4.99,24.95,0933523_1.jpg,1,Στιγμιαίος Καφές,kg,,masoutis,01-01-2025,07-01-2025
29,2380582,ΚΑΦΕΣ ΦΙΛΤΡΟΥ MR GRAND 250ΓΡ,3.79,15.16,2380582_1.jpg,1,Γαλλικός Καφές,kg,,masoutis,01-01-2025,07-01-2025
30,3420007,ΓΛΥΚΑΝΤΙΚΟ ISOSTEVIA ΥΓΡΟ ΜΕ ΣΤΕΒΙΑ ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ 60ML,3.16,52.67,3420007_1.jpg,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,masoutis,01-01-2025,07-01-2025
