CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,null
33,0784256,MR GRAND ΦΥΣΙΚΟΣ ΧΥΜΟΣ ΠΟΡΤΟΚΑΛΙ 1L,1.29,1.29,0784256_1.jpg,1,Χυμός Πορτοκάλι,lt,,masoutis,12-03-2025,18-03-2025,
35,4056479,ΥΓΡΟ ΠΛΥΝΤΗΡΙΟΥ ΡΟΥΧΩΝ MR GRAND EXTRA POWER LUIZA 60MΕΖ 2.7L,5.59,0.09,4056479_1.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,masoutis,12-03-2025,18-03-2025,
35,4028783,ΥΓΡΟ ΑΠΟΡΡΥΠΑΝΤΙΚΟ ΓΙΑ ΜΑΛΛΙΝΑ & ΕΥΑΙΣΘΗΤΑ ΡΟΥΧΑ MR GRAND 1.32L 33ΜΕΖ,3.99,0.12,4028783_1.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,masoutis,12-03-2025,18-03-2025,
35,4032439,DIXAN GEL MULTICOLOR 32ΜΕΖ 1.44L,5.63,0.18,4032439_1.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,masoutis,12-03-2025,18-03-2025,
36,4049151,ΥΓΡΟ ΚΑΘΑΡΙΣΜΟΥ MR GRAND VEGAN ΙΒΙΣΚΟΣ 1L,1.19,1.19,4049151_1.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,masoutis,12-03-2025,18-03-2025,
36,4025458,ΥΓΡΟ ΓΕΝΙΚΟΥ ΚΑΘΑΡΙΣΜΟΥ MR GRAND ΓΙΑ ΜΑΡΜΑΡΑ &ΠΛΑΚΑΚΙΑ ΜΕ ΦΥΣΙΚΟ ΣΑΠΟΥΝΙ ΕΛΙΑΣ 1L,1.51,1.51,4025458_1.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,masoutis,12-03-2025,18-03-2025,
37,3891728,ΥΓΡΟ ΠΙΑΤΩΝ MR GRAND LEMON FRESH 750ML,1.16,1.55,3891728_1.jpg,1,Απορρυπαντικά Πιάτων,lt,,masoutis,12-03-2025,18-03-2025,
37,3999448,ΥΓΡΟ ΠΙΑΤΩΝ MR GRAND FRESH NOTES 750ML,1.16,1.55,3999448_1.jpg,1,Απορρυπαντικά Πιάτων,lt,,masoutis,12-03-2025,18-03-2025,
37,3891744,ΥΓΡΟ ΠΙΑΤΩΝ MR GRAND ORANGE FRESH 750ML,1.16,1.55,3891744_1.jpg,1,Απορρυπαντικά Πιάτων,lt,,masoutis,12-03-2025,18-03-2025,
38,4016887,ΧΑΡΤΙ ΚΟΥΖΙΝΑΣ MR GRAND ΓΙΓΑΣ 2Φ 1300ΓΡ,3.35,2.58,4016887_1.jpg,1,Χαρτί Κουζίνας,kg,,masoutis,12-03-2025,18-03-2025,
38,3972056,ΧΑΡΤΙ ΚΟΥΖΙΝΑΣ SOFTEX PROECO 2ΦΥΛΛΟ 1Τ 433ΓΡ,1.96,4.53,3972056_1.jpg,0,Χαρτί Κουζίνας,kg,,masoutis,12-03-2025,18-03-2025,
39,2260685,ΟΔ/ΜΑ MR GRAND TOTAL 100ML,0.79,7.90,2260685_1.jpg,1,Οδοντόκρεμα,kg,,masoutis,12-03-2025,18-03-2025,
39,2260677,ΟΔ/ΜΑ MR GRAND WHITENING 100ML,0.79,7.90,2260677_1.jpg,1,Οδοντόκρεμα,kg,,masoutis,12-03-2025,18-03-2025,
40,3768470,ΧΑΡΤΙ ΥΓΕΙΑΣ MR GRAND 2Φ DECO 20Τ 1.8Κ,6.46,0.32,3768470_1.jpg,1,Χαρτί Υγείας,τμχ,,masoutis,12-03-2025,18-03-2025,
40,3585841,ΧΑΡΤΙ ΥΓΕΙΑΣ MR GRAND 20ΤΧ100ΓΡ 3Φ BLUE WHITE,6.71,0.34,3585841_1.jpg,1,Χαρτί Υγείας,τμχ,,masoutis,12-03-2025,18-03-2025,
40,4016895,ΧΑΡΤΙ ΥΓΕΙΑΣ MR GRAND 4Φ 140ΦΥΛΛΑ 10Τ 1Κ,3.69,0.37,4016895_1.jpg,1,Χαρτί Υγείας,τμχ,,masoutis,12-03-2025,18-03-2025,
40,4046330,ΧΑΡΤΙ ΥΓΕΙΑΣ MR GRAND 10Τ 2Φ 190ΦΥΛΛΑ 700ΓΡ,2.18,0.22,4046330_1.jpg,1,Χαρτί Υγείας,τμχ,,masoutis,12-03-2025,18-03-2025,
40,3972841,ΧΑΡΤΙ ΥΓΕΙΑΣ SOFTEX PURE CLASSIC 2ΦΥΛΛΟ 8Τ 496ΓΡ,2.23,0.28,3972841_1.jpg,0,Χαρτί Υγείας,τμχ,,masoutis,12-03-2025,18-03-2025,
41,3234036,LIBRESSE CLIP INVIS NORMAL EW 20T,2.22,0.11,3234036_1.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,masoutis,12-03-2025,18-03-2025,
41,3788585,LIBRESSE ULTRA NIGHT WING EW 16T,2.47,0.15,3788585_1.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,masoutis,12-03-2025,18-03-2025,
41,3234069,LIBRESSE INVISIBLE SUPER EW DUO 2x8T,2.22,0.14,3234069_1.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,masoutis,12-03-2025,18-03-2025,
42,3321981,ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ CLASSIC MR GRAND 500ΓΡ,1.09,2.18,3321981_1.jpg,1,Προϊόντα Βρώμης,kg,,masoutis,12-03-2025,18-03-2025,
43,3852563,ΣΑΜΠΟΥΑΝ KARAVAKI ΘΡΕΨΗ & ΕΝΥΔΑΤΩΣΗ ANΤΛΙΑ 600ML,2.97,4.95,3852563_1.jpg,0,Σαμπουάν,lt,,masoutis,12-03-2025,18-03-2025,
43,3951522,ΣΑΜΠΟΥΑΝ KARAVAKI ΕΝΤΑΤΙΚΗ ΦΡΟΝΤΙΔΑ &ΕΠΑΝΟΡΘΩΣΗ 600ML,2.97,4.95,3951522_1.jpg,0,Σαμπουάν,lt,,masoutis,12-03-2025,18-03-2025,
43,3852555,ΣΑΜΠΟΥΑΝ KARAVAKI ΛΑΜΨΗ & ΖΩΝΤΑΝΙΑ ΑΝΤΛΙΑ 600ML,2.97,4.95,3852555_1.jpg,0,Σαμπουάν,lt,,masoutis,12-03-2025,18-03-2025,
44,2572907,ΣΑΠΟΥΝΙ MR GRAND ΓΑΛΑ ΑΜΥΓΔΑΛΟΥ 125ΓΡ,0.49,3.92,2572907_1.jpg,1,Σαπούνι Στερεό,kg,,masoutis,12-03-2025,18-03-2025,
44,2572915,ΣΑΠΟΥΝΙ MR GRAND ΒΙΟΛΕΤΑ 125ΓΡ,0.49,3.92,2572915_1.jpg,1,Σαπούνι Στερεό,kg,,masoutis,12-03-2025,18-03-2025,
45,1414143,ΠΑΝΕΣ ΑΚΡΑΤΕΙΑΣ MR GRAND XLARGE N4 10T,5.85,0.59,1414143_1.jpg,1,Πάνες Ακράτειας,τμχ,,masoutis,12-03-2025,18-03-2025,
45,1414127,ΠΑΝΕΣ ΑΚΡΑΤΕΙΑΣ MR GRAND MEDIUM N2 15T,5.85,0.39,1414127_1.jpg,1,Πάνες Ακράτειας,τμχ,,masoutis,12-03-2025,18-03-2025,
45,3701901,SANI LADY SENSITIVE EXTRA 16T,3.66,0.23,3701901_1.jpg,0,Πάνες Ακράτειας,τμχ,,masoutis,12-03-2025,18-03-2025,
45,2685147,SANI PANTS N2 MEDIUM 14T,7.68,0.55,2685147_1.jpg,0,Πάνες Ακράτειας,τμχ,,masoutis,12-03-2025,18-03-2025,
45,2685154,SANI PANTS N3 LARGE 14T,8.99,0.64,2685154_1.jpg,0,Πάνες Ακράτειας,τμχ,,masoutis,12-03-2025,18-03-2025,
45,1414135,ΠΑΝΕΣ ΑΚΡΑΤΕΙΑΣ MR GRAND LARGE N3 12T,5.85,0.49,1414135_1.jpg,1,Πάνες Ακράτειας,τμχ,,masoutis,12-03-2025,18-03-2025,
46,3094307,BABYLINO SENSITIVE ECONOM Ν5+ 42T,10.00,0.24,3094307_1.jpg,0,Πάνες για Μωρά,τμχ,,masoutis,12-03-2025,18-03-2025,
46,2517464,BABYLINO SENSITIVE No3 ECON 4-9K 56T,10.00,0.18,2517464_1.jpg,0,Πάνες για Μωρά,τμχ,,masoutis,12-03-2025,18-03-2025,
46,2517498,BABYLINO SENSITIVE No4 ECON 50T,10.00,0.20,2517498_1.jpg,0,Πάνες για Μωρά,τμχ,,masoutis,12-03-2025,18-03-2025,
46,2517548,BABYLINO SENSITIVE No4+ ECON 46T,10.00,0.22,2517548_1.jpg,0,Πάνες για Μωρά,τμχ,,masoutis,12-03-2025,18-03-2025,
46,4030458,ΠΑΝΑ ΒΡΑΚΑΚΙ MR GRAND Ν4 ΜΑΧΙ 7-13Κ 22Τ,4.31,0.20,4030458_1.jpg,1,Πάνες για Μωρά,τμχ,,masoutis,12-03-2025,18-03-2025,
46,2517589,BABYLINO SENSITIVE No5 ECON 44T,10.00,0.23,2517589_1.jpg,0,Πάνες για Μωρά,τμχ,,masoutis,12-03-2025,18-03-2025,
46,4030466,ΠΑΝΑ ΒΡΑΚΑΚΙ MR GRAND Ν5 JUNIOR 10-16Κ 20Τ,4.31,0.22,4030466_1.jpg,1,Πάνες για Μωρά,τμχ,,masoutis,12-03-2025,18-03-2025,
46,4035226,ΠΑΝΑ ΒΡΑΚΑΚΙ MR GRAND N6 MAXI 13-18K 18Τ,4.31,0.24,4035226_1.jpg,1,Πάνες για Μωρά,τμχ,,masoutis,12-03-2025,18-03-2025,
47,2393239,ΜΩΡΟΜΑΝΤΗΛΑ MR GRAND ΧΑΜΟΜΗΛΙ 3Χ72Τ,2.51,0.01,2393239_1.jpg,1,Μωρομάντηλα,τμχ,,masoutis,12-03-2025,18-03-2025,
47,4022513,ΜΩΡΟΜΑΝΤΗΛΑ MR GRAND ALOE VERA 3Χ72Τ,2.20,0.01,4022513_1.jpg,1,Μωρομάντηλα,τμχ,,masoutis,12-03-2025,18-03-2025,
47,4066841,ΜΩΡΟΠΕΤΣΕΤΕΣ BABYCARE CHAMOMILE GIGAPACK 4Χ72Τ,4.85,0.02,4066841_1.jpg,0,Μωρομάντηλα,τμχ,,masoutis,12-03-2025,18-03-2025,
48,3619178,ΣΑΜΠΟΥΑΝ JOHNSON BABY ΑΝΤΛΙΑ 750ML,2.86,3.81,3619178_1.jpg,0,Σαμπουάν για Μωρά,lt,,masoutis,12-03-2025,18-03-2025,
49,3950425,ΣΚΥΛΟΤΡΟΦΗ MR GRAND ΜΟΣΧΑΡΙ ΠΑΤΕ 400ΓΡ,0.77,1.93,3950425_1.jpg,1,Τροφή για Σκύλους,kg,,masoutis,12-03-2025,18-03-2025,
49,1623347,ΣΚΥΛΟΤΡΟΦΗ MR GRAND ΚΟΤΟΠ/ΓΑΛΟΠ 1250ΓΡ,1.69,1.35,1623347_1.jpg,1,Τροφή για Σκύλους,kg,,masoutis,12-03-2025,18-03-2025,
49,1623339,ΣΚΥΛΟΤΡΟΦΗ MR GRAND ΜΟΣΧΑΡΙ 1250ΓΡ,1.69,1.35,1623339_1.jpg,1,Τροφή για Σκύλους,kg,,masoutis,12-03-2025,18-03-2025,
50,1623404,ΓΑΤΟΤΡΟΦΗ MR GRAND ΜΟΣΧΑΡΙ/ΚΟΤΟΠ 405ΓΡ,0.69,1.70,1623404_1.jpg,1,Τροφή για γάτες,kg,,masoutis,12-03-2025,18-03-2025,
50,2246106,ΓΑΤ/ΦΗ MR GRAND ΚΟΤΟΠΟΥΛΟ 100ΓΡ,0.42,4.20,2246106_1.jpg,1,Τροφή για γάτες,kg,,masoutis,12-03-2025,18-03-2025,
50,3174869,ΓΑΤΟΤΡΟΦΗ MR GRAND ΣΤΕΙΡΩΜΕΝΕΣ ΓΑΤΕΣ ΚΟΤΟΠΟΥΛΟ ΖΑΜΠΟΝ 100ΓΡ,0.51,5.10,3174869_1.jpg,1,Τροφή για γάτες,kg,,masoutis,12-03-2025,18-03-2025,
50,1623412,ΓΑΤΟΤΡΟΦΗ MR GRAND ΤΟΝΟΣ/ΣΟΛΟΜΟΣ 405ΓΡ,0.69,1.70,1623412_1.jpg,1,Τροφή για γάτες,kg,,masoutis,12-03-2025,18-03-2025,
51,4048658,ΑΛΕΥΡΙ ΚΑΛΑΜΠΟΚΙΟΥ ΕΚΛΕΚΤΟ 500ΓΡ,0.79,1.58,4048658_1.jpg,0,Αλεύρι,kg,,masoutis,12-03-2025,18-03-2025,
51,0026062,ΑΛΕΥΡΙ ΜΑΝΝΑ ΓΙΑ ΟΛΕΣ ΤΙΣ ΧΡΗΣΕΙΣ 1ΚΙΛΟ,1.68,1.68,0026062_1.jpg,0,Αλεύρι,kg,,masoutis,12-03-2025,18-03-2025,
51,3913910,ΑΛΕΥΡΙ ΕΛΛΗΝΙΚΗΣ ΑΛΕΣΗΣ ΓΙΑ ΟΛΕΣ ΤΙΣ ΧΡΗΣΕΙΣ ΜΑΣΟΥΤΗ 2ΚΙΛ,1.31,0.66,3913910_1.jpg,1,Αλεύρι,kg,,masoutis,12-03-2025,18-03-2025,
51,3890811,ΑΛΕΥΡΙ ΓΙΑ ΟΛΕΣ ΤΙΣ ΧΡΗΣΕΙΣ ΜΑΣΟΥΤΗ 1Κ,0.66,0.66,3890811_1.jpg,1,Αλεύρι,kg,,masoutis,12-03-2025,18-03-2025,
53,2367241,ΠΑΡΙΖΑ ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ MR GRAND ΦΕΤΕΣ 160ΓΡ,0.79,4.94,2367241_1.jpg,1,Πάριζα,kg,,masoutis,12-03-2025,18-03-2025,
53,3730157,ΠΑΡΙΖΑ ΤΟΣΤ ΣΕΡΡΑΙΚΗ ΧΥΜΑ,4.69,4.69,3730157_1.jpg,0,Πάριζα,kg,,masoutis,12-03-2025,18-03-2025,
53,0061226,ΠΑΡΙΖΑ ΤΟΣΤ ΕΔΕΣΜΑ ΤΕΤΡΑΓΩΝΗ ΧΥΜΑ,3.96,3.96,0061226_1.jpg,0,Πάριζα,kg,,masoutis,12-03-2025,18-03-2025,
53,2405785,ΠΑΡΙΖΑ MR GRAND ΧΥΜΑ,3.99,3.99,2405785_1.jpg,1,Πάριζα,kg,,masoutis,12-03-2025,18-03-2025,
54,3066248,ΓΑΛΑ ΥΨΗΛ MR GRAND 3.5% 1L,1.00,1.00,3066248_1.jpg,1,Γάλα υψηλής παστερίωσης πλήρες,kg,,masoutis,12-03-2025,18-03-2025,
55,3066230,ΓΑΛΑ ΥΨΗΛ MR GRAND 1.5% 1L,1.00,1.00,3066230_1.jpg,1,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,masoutis,12-03-2025,18-03-2025,
56,3256088,ΛΕΥΚΟ ΑΓΕΛΑΔΙΝΟ ΦΑΡΜΑ ΘΕΣΣΑΛΙΑΣ ΧΥΜΑ,5.95,5.95,3256088_1.jpg,0,Λευκό τυρί,kg,,masoutis,12-03-2025,18-03-2025,
56,2491363,ΑΓΕΛΑΔΙΝΟ ΛΕΥΚΟ ΤΥΡΙ MR GRAND ΧΥΜΑ,5.39,5.39,2491363_1.jpg,1,Λευκό τυρί,kg,,masoutis,12-03-2025,18-03-2025,
57,1515394,ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ MR GRAND 500ΓΡ,1.25,2.50,1515394_1.jpg,1,Φασόλια,kg,,masoutis,12-03-2025,18-03-2025,
57,3476793,ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ SPECIAL ΩΜΕΓΑ 500ΓΡ,2.05,4.10,3476793_1.jpg,0,Φασόλια,kg,,masoutis,12-03-2025,18-03-2025,
58,3476785,ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ SPECIAL ΩΜΕΓΑ 500ΓΡ,2.19,4.38,3476785_1.jpg,0,Ρεβύθια,kg,,masoutis,12-03-2025,18-03-2025,
58,1515428,ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ MR GRAND 500ΓΡ,1.69,3.38,1515428_1.jpg,1,Ρεβύθια,kg,,masoutis,12-03-2025,18-03-2025,
52,89089141,ΜΠΙΦΤΕΚΙ ΑΝΑΜΕΙΚΤΟ ΝΩΠΟ ΕΕ 80ΓΡ ΤΕΜ,0.55,6.88,transparent.png,0,Μοσχάρι,kg,xmas,marketin,12-03-2025,18-03-2025,
1,89018845,ECONOMY ΡΥΖΙ ΕΛΛΗΝΙΚΟ ΓΛΑΣΣΕ 500ΓΡ,0.69,1.38,89018845_1.jpg,1,Ρύζι,Kg,,marketin,12-03-2025,18-03-2025,
1,89023916,ΜΦΒ ΡΥΖΙ ΝΥΧΑΚΙ ΕΛΛΗΝΙΚΟ 500ΓΡ,0.85,1.7,89023916_1.jpg,0,Ρύζι,Kg,,marketin,12-03-2025,18-03-2025,
2,89027577,ΜΦΒ ΨΩΜΙ ΤΟΣΤ ΦΟΡΜΑ ΣΤΑΡΕΝΙΟ 680ΓΡ,1.35,1.99,89027577_1.jpg,0,Ψωμί για Tοστ,Kg,,marketin,12-03-2025,18-03-2025,
3,89016715,ΠΑΠΑΔ/ΛΟΥ ΧΩΡΙΑΝΟ ΨΩΜΙ ΟΛΙΚ ΣΙΚΑΛΗ 500ΓΡ,1.65,3.3,89016715_1.jpg,0,Ψωμί Φραντζόλα,Kg,,marketin,12-03-2025,18-03-2025,
4,89088927,ELITE ΦΡΥΓΑΝΙΕΣ ΣΙΤ Χ.ΑΛΑΤΙ ΟΙΚ.ΣΥΣ 500Γ,1.85,3.7,89088927_1.jpg,0,Φρυγανιές,Kg,,marketin,12-03-2025,18-03-2025,
5,89027747,ΜΦΒ ΜΑΚΑΡΟΝΙΑ ΣΠΑΓΓΕΤΙ Ν6 500ΓΡ,0.69,1.38,89027747_1.jpg,0,Μακαρόνια Νο 6,Kg,,marketin,12-03-2025,18-03-2025,
6,14304049,ΧΟΙΡΙΝΟ ΡΟΛΟ ΓΕΜΙΣΤΟ ΝΩΠΟ ΕΕ ΤΟ ΚΙΛΟ,5.99,5.99,14304049_1.jpg,0,Νωπό Χοιρινό,Kg,,marketin,12-03-2025,18-03-2025,
7,14303021,ΠΙΝΔΟΣ ΜΠΟΥΤΙ ΚΟΤΟΠΟΥΛΟ ΝΩΠΟ ΕΛΛΗΝ ΚΙΛΟ,3.49,3.49,14303021_1.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,marketin,12-03-2025,18-03-2025,
7,89025559,ΑΡΤΑΣ ΜΠΟΥΤΙ ΚΟΤΟΠΟΥΛΟ ΝΩΠΟ ΕΛΛΗΝ ΚΙΛΟ,3.49,3.49,89025559_1.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,marketin,12-03-2025,18-03-2025,
8,89013600,TOSTAKI ΓΑΛΟΠΟΥΛΑ ΒΡΑΣΤΗ ΤΟ ΚΙΛΟ,6.99,6.99,89013600_1.jpg,0,Γαλοπούλα,Kg,,marketin,12-03-2025,18-03-2025,
8,89019174,TOSTAKI ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ ΤΟ ΚΙΛΟ,6.99,6.99,89019174_1.jpg,0,Γαλοπούλα,Kg,,marketin,12-03-2025,18-03-2025,
9,89054407,KOLYMBI ΠΑΓΚΑΣΙΟΣ ΦΙΛ ΚΤΨ 220+ΒΙΕΤ 800ΓΡ,3.99,4.99,89054407_1.jpg,0,Ψάρια Κατεψυγμένα,Kg,,marketin,12-03-2025,18-03-2025,
10,89023939,ΜΦΒ ΓΑΛΑ ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ 3.5% 1L,1.19,1.19,89023939_1.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,marketin,12-03-2025,18-03-2025,
11,89023940,ΜΦΒ ΓΑΛΑ ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ 1.5% 1L,1.19,1.19,89023940_1.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,marketin,12-03-2025,18-03-2025,
12,89047442,ΜΦΒ ΓΑΛΑ ΣΥΜΠΥΚΝΩΜΕΝΟ 7.5% 410ΓΡ,0.95,2.32,89047442_1.jpg,0,Γάλα Εβαπορέ,lt,,marketin,12-03-2025,18-03-2025,
12,89047443,ΜΦΒ ΓΑΛΑ ΣΥΜΠΥΚΝΩΜΕΝΟ 4% 410ΓΡ,0.95,2.32,89047443_1.jpg,0,Γάλα Εβαπορέ,lt,,marketin,12-03-2025,18-03-2025,
13,89025331,ΜΑΝΔΡΕΚΑΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΠΛΗΡΕΣ 200ΓΡ,0.39,1.95,89025331_1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,marketin,12-03-2025,18-03-2025,
13,89034558,ΚΟΛΙΟΣ TODAY ΕΠ.ΓΙΑΟΥΡΤΙΟΥ 5% 850ΓΡ,1.89,2.22,89034558_1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,marketin,12-03-2025,18-03-2025,
13,89041155,ΚΟΛΙΟΣ CUISINE ΣΤΡΑΓΓΙΣΤΟ ΕΔΕΣΜΑ 2Χ150ΓΡ,0.99,3.3,89041155_1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,marketin,12-03-2025,18-03-2025,
14,89025333,ΜΑΝΔΡΕΚΑΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΕΛΑΦ 2% 200Γ,0.39,1.95,89025333_1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,marketin,12-03-2025,18-03-2025,
14,89034560,ΚΟΛΙΟΣ TODAY ΕΠ.ΓΙΑΟΥΡΤΙΟΥ 2% 850ΓΡ,1.89,2.22,89034560_1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,marketin,12-03-2025,18-03-2025,
15,89067434,ΜΦΒ ΦΕΤΑ ΠΟΠ ΛΕΣΒΟΥ ΚΙΛΟ,8.49,8.49,89067434_1.jpg,0,Τυρί Φέτα,kg,,marketin,12-03-2025,18-03-2025,
16,12208006,ΓΚΟΥΝΤΑ ΓΕΡΜΑΝΙΑΣ ΦΡΑΤΖΟΛΑ ΤΟ ΚΙΛΟ,6.79,6.79,12208006_1.jpg,0,Τυρί Γκούντα,kg,,marketin,12-03-2025,18-03-2025,
17,89051656,ΜΦΒ ΓΚΟΥΝΤΑ LIGHT ΤΟΣΤ 16%ΛΙΠ ΤΟ ΚΙΛΟ,7.99,7.99,89051656_1.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,marketin,12-03-2025,18-03-2025,
18,89011906,ECONOMY ΧΥΜΟΣ ΤΟΜΑΤΑΣ PASSATA 500ΓΡ,0.49,0.98,89011906_1.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,marketin,12-03-2025,18-03-2025,
18,89071150,ΜΦΒ PASSATA ΧΥΜΟΣ ΤΟΜΑΤΑΣ 500ΓΡ,0.59,1.18,89071150_1.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,marketin,12-03-2025,18-03-2025,
19,89005866,ECONOMY ΑΥΓΑ 10ΑΔΑ 53-63ΓΡ,1.99,0.2,89005866_1.jpg,1,Αυγά,τμχ,,marketin,12-03-2025,18-03-2025,
20,89034744,ECONOMY ΜΑΡΓΑΡΙΝΗ SOFT LIGHT 250ΓΡ,0.85,3.4,89034744_1.jpg,1,Μαργαρίνες,kg,,marketin,12-03-2025,18-03-2025,
20,89078276,ΜΦΒ ΜΑΡΓΑΡΙΝΗ ΚΛΑΣΙΚΗ ΠΛΑΚΑΚΙ 250ΓΡ,0.85,3.4,89078276_1.jpg,0,Μαργαρίνες,kg,,marketin,12-03-2025,18-03-2025,
21,89069331,ECONOMY ΕΛΑΙΟΛΑΔΟ ΠΑΡΘΕΝΟ 1L,7.49,7.49,89069331_1.jpg,1,Παρθένο Ελαιόλαδο,lt,,marketin,12-03-2025,18-03-2025,
22,89019410,ECONOMY ΗΛΙΕΛΑΙΟ ΡΑΦΙΝΑΡΙΣΜΕΝΟ 5L,8.89,1.78,89019410_1.jpg,1,Ηλιέλαιο,lt,,marketin,12-03-2025,18-03-2025,
23,89032669,ECONOMY ΑΡΑΚΑΣ ΚΤΨ 750ΓΡ,1.79,2.39,89032669_1.jpg,1,Λαχανικά Κατεψυγμένα,kg,,marketin,12-03-2025,18-03-2025,
23,89033610,ECONOMY ΦΑΣΟΛΑΚΙ ΣΤΡΟΓΓΥΛΟ ΚΤΨ 750ΓΡ,1.69,2.25,89033610_1.jpg,1,Λαχανικά Κατεψυγμένα,kg,,marketin,12-03-2025,18-03-2025,
24,10801001,ΖΑΧΑΡΗ ΕΙΣΑΓΩΓΗΣ ΚΡΥΣΤΑΛΛΙΚΗ 1ΚΙΛ,0.75,0.75,10801001_1.jpg,0,Λευκή Ζάχαρη,kg,,marketin,12-03-2025,18-03-2025,
25,11901015,ΓΙΩΤΗΣ ΚΡΕΜΑ ΦΑΡΙΝ ΛΑΚΤΕ 300ΓΡ,2.39,7.97,11901015_1.jpg,0,Κρέμες για βρέφη,kg,,marketin,12-03-2025,18-03-2025,
26,11903017,SANILAC 2 ΓΑΛΑ 2ΗΣ ΒΡΕΦ. ΗΛΙΚΙΑΣ 400ΓΡ,9.99,24.98,11903017_1.jpg,0,Γάλα για βρέφη,kg,,marketin,12-03-2025,18-03-2025,
27,89027437,ΜΦΒ ΚΑΦΕΣ ΕΛΛΗΝΙΚΟΣ 96ΓΡ,1.49,15.52,89027437_1.jpg,0,Ελληνικός Καφές,kg,,marketin,12-03-2025,18-03-2025,
28,89054459,ECONOMY ΚΑΦΕΣ ΣΤΙΓΜΙΑΙΟΣ 200ΓΡ,4.99,24.95,89054459_1.jpg,1,Στιγμιαίος Καφές,kg,,marketin,12-03-2025,18-03-2025,
29,89027443,ΜΦΒ ΚΑΦΕΣ ΦΙΛΤΡΟΥ ΚΛΑΣΙΚΟΣ 250ΓΡ,3.99,15.96,89027443_1.jpg,0,Γαλλικός Καφές,kg,,marketin,12-03-2025,18-03-2025,
30,89054328,ΜΦΒ ΦΡΟΥΚΤΟΖΗ 200ΓΡ,0.95,4.75,89054328_1.jpg,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,marketin,12-03-2025,18-03-2025,
32,89023921,ΜΦΒ ΦΑΚΕΣ ΨΙΛΕΣ ΕΛΛΗΝΙΚΕΣ 500ΓΡ,1.39,2.78,89023921_1.jpg,0,Φακές,kg,,marketin,12-03-2025,18-03-2025,
32,89029592,ECONOMY ΦΑΚΕΣ ΨΙΛΕΣ ΕΙΣ.500ΓΡ,1.09,2.18,89029592_1.jpg,1,Φακές,kg,,marketin,12-03-2025,18-03-2025,
33,13304271,ECONOMY ΧΥΜΟΣ ΝΕΚΤΑΡ ΠΜΒ 1L,0.79,0.79,13304271_1.jpg,1,Χυμός Πορτοκάλι,lt,,marketin,12-03-2025,18-03-2025,
35,89018850,ECONOMY ΥΓΡΟ ΠΛΥΝΤΗΡΙΟΥ ΡΟΥΧΩΝ 30ΜEZ,3.5,0.12,89018850_1.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,marketin,12-03-2025,18-03-2025,
